cfips,longitude,latitude,area,pop_per_sq_meter
17109,32.1721824488,-83.168399978,1284521385.0,2.280615982115393e-05
17111,45.6673207505,-88.7703948628,2626878506.0,0.0001164454310701
17113,40.261929702,-96.6894414425,2205275202.0,7.765742790046573e-05
17115,32.7014650504,-82.6600810997,784815227.0,0.0001312601953376
17117,34.6778362856,-91.2038921969,1572467982.0,2.834207151443291e-05
17119,38.0287775598,-81.0811920732,1713569366.0,0.0001532677959883
17121,42.4212881344,-99.4499297346,2611466193.0,1.4185517736855496e-05
17123,36.9171118758,-81.0786676313,1196377810.0,9.45269956152062e-06
17125,30.7390448597,-95.5722839299,2031124893.0,6.485568684328069e-06
17127,18.4557008482,-66.3966030173,118745077.0,0.0001148342343489
17129,40.6673139262,-111.923601307,1921943552.0,6.279060582940575e-06
17131,41.8064287933,-72.7328122495,1903543898.0,7.998239502643716e-06
17133,40.5247823592,-101.06184392,1846821518.0,1.881015553556053e-05
17135,41.4252272843,-78.6490862597,2142883446.0,1.308750602014777e-05
17137,37.0760435997,-76.5164553837,178689012.0,0.0001869169213381
17139,35.4011632567,-100.812558034,2398261679.0,5.982249612553644e-06
17141,35.5992402368,-91.2145376687,1641629489.0,3.064394270271299e-05
17143,43.4292261998,-70.6701460671,2566874777.0,6.920945329776794e-05
17145,33.0862934726,-89.5815415958,1903529290.0,1.0855624921852398e-05
17147,41.2809264377,-86.6476485661,800679810.0,2.0426392417713146e-05
17149,45.0170541432,-93.099606274,394308034.0,3.864744992743414e-05
17151,48.0662320513,-96.0366682912,1596928772.0,2.5937287076445763e-06
17153,32.7399038738,-99.8787442497,2404986877.0,2.16258976285466e-06
17155,18.1252645849,-65.4323048679,131541395.0,4.3454001685172944e-05
17157,41.3070676864,-104.689620569,6956354974.0,4.506814289549221e-06
17159,32.3062117521,-100.921228654,2359710929.0,6.571567648148991e-06
17161,37.7825305611,-79.4438937578,6473000.0,0.0217684226788197
17163,62.160012711,-163.525464784,44222017663.0,5.835238047401528e-06
17165,35.4849957203,-77.6757626742,690839648.0,3.355626745962328e-05
17167,37.8110307874,-84.8744366862,645065865.0,0.0003005615558343
17169,40.1763448561,-98.9527962385,1491355860.0,4.518036359209398e-06
17171,37.886670206,-95.7401677072,1289344336.0,3.8391606196965525e-06
17173,46.856415378,-112.936158101,6024421096.0,3.535443432754356e-06
17175,34.2291655931,-90.602687016,1430939226.0,3.67730502063964e-06
17177,30.2242399397,-82.6215388925,2065648366.0,2.121900354457521e-05
17179,33.1774899421,-99.2123698529,2363499444.0,5.533193601208226e-05
17181,35.2622207059,-92.7013072101,1430388148.0,1.1533932256826838e-05
17183,40.3607737937,-94.8834337255,2271326614.0,3.295651076274493e-05
17185,46.456154939,-97.6574001918,2233792873.0,5.009417003364215e-06
17187,35.5128264241,-84.8133871962,505397665.0,3.30353722548362e-05
17189,43.0825803991,-95.1509194224,1469139463.0,9.368749765862086e-06
17191,37.258049088,-93.3419904743,1749088388.0,9.165345851006816e-06
17193,40.6127008036,-75.5923694841,894308181.0,1.494339455226341e-05
17195,43.0815577125,-93.2608184346,1471889958.0,3.713321074237535e-05
17197,30.722983086,-101.412147662,7270935061.0,9.472316754611158e-05
17199,40.7246687188,-103.110095731,4761947979.0,1.3947023422533695e-05
17201,34.876034515,-95.2503733342,1870210358.0,0.000150408214133
17203,39.4553161933,-81.4952544284,1636805233.0,2.3271553164688596e-05
18001,40.4835856225,-86.1169307298,759058571.0,4.721506530488805e-05
18003,36.8941807353,-87.4903805625,1858341167.0,0.0002056602989735
18005,44.3428004034,-86.3641128583,1404616391.0,6.012104126157816e-05
18007,36.7479021665,-101.490100072,5286873577.0,1.6533400832633529e-06
18009,33.3217673671,-83.3728413605,892721781.0,1.3197840862359333e-05
18011,35.6542570602,-88.3879869313,1346816748.0,5.1489558696815375e-05
18013,38.1753645383,-82.070392228,1131929493.0,1.3350654871575115e-05
18015,35.4968698745,-89.7592441298,1187273255.0,1.703735843017874e-05
18017,32.4804706054,-94.8169477887,708052199.0,5.280401650161389e-05
18019,38.8717218127,-75.8316009642,827350252.0,0.0001441541834449
18021,41.3617078714,-83.6229779272,1598510313.0,1.6419037016247265e-05
18023,42.2847872565,-111.329738822,2527123158.0,1.2744135519492557e-05
18025,29.3843544458,-96.9301524955,2511535250.0,4.23207279292616e-06
18027,39.7515988537,-82.6305889168,1306415001.0,2.564652118534576e-05
18029,48.4820761134,-121.801606828,4481252102.0,1.1118321144611203e-05
18031,32.9986442965,-87.1264391014,1612167476.0,1.6489601977307226e-05
18033,45.7086008724,-101.196869329,6396478457.0,6.827194102750341e-06
18035,38.5196362585,-84.8281098255,909365295.0,0.000124761743849
18037,43.6714440477,-91.4928319425,1429786020.0,2.9754102645373467e-05
18039,38.3355978163,-84.0153305006,505465731.0,0.0004078634561281
18041,34.6397559581,-80.1586830546,2069363225.0,1.10623402037117e-05
18043,33.6130681109,-89.2848255762,1090760204.0,7.236787674369535e-05
18045,33.4828592099,-82.4813683615,666848710.0,2.4759738981874917e-05
18047,41.1987931574,-101.661351227,2749531879.0,8.278136425273286e-06
18049,31.1968761426,-81.9818955745,1147949245.0,1.7438053195461617e-05
18051,45.0311075069,-83.1652010912,1481127630.0,2.283732969048724e-05
18053,36.8012652397,-84.828631199,1186690748.0,5.496377224641512e-05
18055,35.926348429,-85.4551771798,975592111.0,3.3008672002268786e-05
18057,40.4154405354,-76.7794746983,1359456340.0,0.0002532174001262
18059,41.9135060744,-100.555845619,1846403702.0,4.308537721941808e-05
18061,31.0376717131,-97.4782023977,2723084632.0,1.493967522049458e-05
18063,34.1759559677,-85.6037937156,1433623319.0,0.0001208483411952
18065,41.8881456263,-74.2585695251,2911757960.0,1.6496220036091187e-05
18067,43.9117268938,-69.8393089562,657782149.0,0.0001257741641754
18069,43.2041300298,-94.2067199306,2519361795.0,1.4446118883056254e-05
18071,41.6828527455,-95.8169208876,1804814770.0,2.450223742351133e-05
18073,42.4279491681,-94.1817743675,1853677022.0,1.8039820099792984e-05
18075,37.4127561973,-88.5616201146,955326683.0,2.1370700058212443e-05
18077,43.4433116085,-82.6457538571,2493046958.0,1.2879821576148588e-05
18079,38.0374914786,-78.4854998848,26533570.0,0.0010369882379189
18081,31.7524339429,-86.6802892154,2012002531.0,7.982445226854439e-05
18083,34.5383440862,-120.030786183,7084063392.0,5.155515694741541e-06
18085,33.1791243873,-100.253305507,2373238700.0,3.328278777857449e-05
18087,38.525292575,-122.922544658,4080764059.0,9.831247143906488e-06
18089,31.3661921291,-101.523008414,3044049120.0,0.0001601603590417
18091,37.555148813,-90.7734903178,1425178293.0,7.694686379846511e-05
18093,38.311825371,-87.584594368,1262416968.0,3.603880584089234e-05
18095,40.8507725735,-82.9197777024,1040619651.0,0.0001246190189425
18097,40.3876548763,-95.8498160648,1055100614.0,0.0009157259385312
18099,38.0423815985,-116.471931336,47090939040.0,9.79126790417896e-07
18101,41.0933920308,-89.7974473885,746156170.0,1.350789607489274e-05
18103,46.9346483657,-95.673923543,3406052328.0,1.0372124852451769e-05
18105,44.6817581821,-84.1297714192,1465088063.0,0.0001011672975455
18107,43.5800915709,-73.0366087399,2408219235.0,1.5930858554080106e-05
18109,36.6777445035,-76.3024182804,876737871.0,8.064782227252506e-05
18111,18.1797326634,-66.7539566203,172725729.0,8.051493011790965e-05
18113,47.4561506138,-97.7245908845,1844441513.0,2.593305326456291e-05
18115,44.4760263134,-89.501400671,2074258117.0,2.840533659582155e-06
18117,40.1580424715,-90.6150952137,1132602885.0,1.735030014513869e-05
18119,41.9143570712,-98.9913852808,1474558345.0,1.4128298192229212e-05
18121,31.1888694049,-89.2578597971,1207042881.0,1.3977133924208944e-05
18123,42.3518291045,-89.6622542939,1461392067.0,1.310668124764085e-05
18125,18.131132267,-66.2643804492,81094465.0,0.000152636804497
18127,34.0740947769,-100.779828967,2562963902.0,6.671182526861823e-05
18129,42.1581860579,-96.5440972071,1019377259.0,2.47945495907909e-05
18131,36.712180279,-85.7165195846,853220885.0,1.4519100760174196e-05
18133,36.8212977305,-79.3971193907,2509705662.0,1.492963918730642e-05
18135,42.2532253491,-83.83877051,1828437283.0,1.3230423720254012e-05
18137,39.1847403436,-83.6009720963,1432479990.0,1.9859265189456505e-05
18139,38.6866603948,-121.90161702,2628144759.0,6.334886974161532e-06
18141,18.3625469294,-66.2464232226,69972579.0,0.0038798627102196
18143,39.9199582772,-76.7265140685,2342299893.0,1.0155830203933667e-05
18145,36.3116475219,-98.5359514102,2473438538.0,1.8141142102638333e-05
18147,46.4087959622,-95.7080021514,5107086047.0,3.960183911896404e-06
18149,45.7711313958,-100.051628546,1900214169.0,1.2129685367060327e-05
18151,32.3484295414,-96.7944846878,2423348506.0,1.4373087450592218e-05
18153,35.1469781265,-92.332041157,1678199700.0,1.2261949516496757e-05
18155,47.5231709536,-91.4088486044,5462973366.0,1.9630335499607485e-06
18157,41.6167180092,-86.2898576945,1185940302.0,0.0001653666712137
18159,37.478191684,-86.8488901965,1521059918.0,1.001078249436851e-05
18161,43.4511000415,-116.241166631,2724700350.0,2.6127643724198883e-06
18163,42.1174762417,-80.0981063578,2069551279.0,8.815775760248752e-05
18165,45.6296435561,-96.9461134069,2851702828.0,5.375384787464256e-06
18167,35.2030564629,-97.3264528463,1395453713.0,7.639665795206495e-05
18169,45.0387533824,-92.883969287,995618866.0,3.091946230757745e-05
18171,35.0219948491,-90.7478115543,1644019105.0,4.984126994071641e-06
18173,31.1743965268,-90.8044314871,1890950865.0,3.345882813300916e-05
18175,41.6855048252,-93.5735335401,1482025679.0,1.903678215551352e-05
18177,36.6291866782,-96.3984928926,5818679077.0,1.130462758463625e-05
18179,35.1338574515,-84.063444228,1179845619.0,2.3852273167613463e-05
18181,39.2691704778,-80.70696595,828078405.0,2.9182019304077853e-05
18183,40.1257361849,-122.233884853,7638228749.0,4.500781677231228e-06
19001,37.31730701,-91.9650546828,3049103790.0,2.315106498883726e-06
19003,34.7699753373,-92.3119257562,1964339922.0,1.8265677746583009e-06
19005,34.0266235144,-95.5521803129,1995090099.0,6.837786427208368e-06
19007,46.2298432372,-118.47840308,3289368965.0,3.778840298020505e-06
19009,33.1814152277,-100.777569383,2337482037.0,2.344830853560052e-06
19011,47.8371764984,-112.240577354,5883425281.0,4.319592547911207e-06
19013,36.3672994836,-75.936949201,678350084.0,0.0001928001530254
19015,39.1451918976,-84.973258532,790171242.0,3.325481693498534e-05
19017,41.0220807271,-84.131731929,1249783588.0,2.025230627368424e-05
19019,31.1551977348,-98.8175760649,2940447162.0,7.239375111070266e-06
19021,38.3994422236,-85.4483655316,484953303.0,4.077093583585717e-05
19023,47.1152751471,-101.340308333,1871017444.0,7.660537877914088e-06
19025,43.5800235908,-72.5861605978,2511196442.0,3.772305440372235e-06
19027,19.6023968175,-155.522885864,10433635363.0,1.908634843672944e-06
19029,47.7152823036,-88.2521508057,1398883258.0,9.162308524819016e-06
19031,33.8995497978,-82.3098783777,930140100.0,1.9873350261965917e-05
19033,47.1471983625,-114.998338744,3158799744.0,1.3328796825431172e-05
19035,39.6662617907,-86.8449997676,1244585894.0,8.99094233185966e-06
19037,33.7819451825,-82.743226753,1216001409.0,9.731896618221764e-06
19039,33.2878507429,-83.9571695116,475754783.0,1.9659287377043565e-05
19041,48.2496100861,-99.9718051015,2637345167.0,6.057606793339387e-06
19043,34.5721889489,-84.0026558339,732817525.0,2.363617054600325e-05
19045,37.2380515699,-76.4425351607,270935371.0,0.0001712290271616
19047,43.6406015599,-84.8467965535,1483282623.0,1.1349152035471527e-05
19049,36.059057801,-89.4137659493,1326983955.0,7.307021281956646e-05
19051,42.1709806276,-71.1838291807,1025912910.0,8.822386297877857e-06
19053,46.9296269068,-122.832293746,1871240012.0,4.15179236772327e-06
19055,34.2656450828,-78.6550308717,2429722359.0,6.970755295255527e-06
19057,32.3014720068,-99.8901220928,2371228266.0,1.6324029430239595e-05
19059,43.3775677756,-93.7341954719,1037261949.0,1.691858070848794e-05
19061,27.0007781554,-99.1686127905,2585876219.0,3.773962546348782e-05
19063,38.3595724655,-82.6877258112,414054164.0,2.1965725237821783e-05
19065,35.5272807264,-87.4930956193,730614737.0,2.6358625175117428e-05
19067,36.7777632303,-76.0163281416,633828557.0,2.442300812899473e-05
19069,41.6733545588,-71.5790218623,436581658.0,2.2838797318415976e-05
19071,36.5946453006,-89.6518318853,1747873649.0,3.849820611375325e-06
19073,46.022994757,-121.91478015,4294930645.0,2.047762985471911e-06
19075,38.0805527548,-106.281555562,8206547705.0,1.48868932944319e-06
19077,33.7855310388,-98.2085033047,2819870186.0,3.8076220860473327e-06
19079,29.4567333341,-97.4925237545,2762704862.0,5.326663807782447e-06
19081,30.1477719789,-84.3756074885,1570615733.0,6.689733064070866e-06
19083,29.0634475051,-81.1485743573,2852204344.0,5.81129470434605e-06
19085,34.4858849277,-94.2280604373,2220863254.0,6.271435206519024e-06
19087,40.8292399575,-85.4881722777,991056705.0,1.987474571397002e-05
19089,41.3248489608,-86.2617612923,1148969980.0,7.986283505858004e-06
19091,43.6739971693,-92.0901672654,2230746821.0,4.246559901295047e-06
19093,44.1658484298,-70.206444997,1211990512.0,5.637832913992317e-06
19095,42.6864089427,-121.650120994,15391639810.0,1.0484912718341477e-06
19097,43.4638832499,-76.2086867847,2464751381.0,7.791860934958941e-06
19099,36.9338705281,-82.0953569204,1226420311.0,3.0289778852170364e-05
19101,38.8184535854,-77.0862060584,38679383.0,0.0004743353843053
19103,38.4493208547,-121.344253814,2499983887.0,6.149639635657379e-05
19105,38.204606803,-120.554132098,2641784992.0,7.804193021927804e-06
19107,43.940666315,-71.8207197904,4425254602.0,2.278964919993998e-06
19109,35.8032506791,-87.4733082278,1586324709.0,9.254095278673492e-06
19111,42.6337635679,-75.0326059513,2594487145.0,1.2904284403382542e-05
19113,38.5188144389,-84.0520241975,258794974.0,0.0008804421371799
19115,36.0509841883,-83.4463116121,712435058.0,1.5455443799903514e-05
19117,38.4021560325,-108.269451135,5804023558.0,1.4676025889418005e-06
19119,37.5294416201,-77.475587955,155199987.0,7.574742902523568e-05
19121,30.2067729534,-92.0638821244,696088606.0,2.3734047443954283e-05
19123,33.2334606021,-98.1724585828,2359323752.0,9.481530451696991e-06
19125,39.5628541642,-77.0225227247,1159352918.0,2.8609062421836248e-05
19127,47.7764366569,-123.576473816,4671624000.0,8.454233474269334e-06
19129,47.4541905541,-97.1615544591,2232235429.0,6.61489366585983e-06
19131,39.3524140547,-93.9898835294,1473209199.0,7.22707949911464e-06
19133,32.8797230696,-90.8132149241,1118149686.0,7.689489258596456e-06
19135,37.1228911509,-80.5587490523,25061727.0,0.0003100345000166
19137,18.4802902221,-67.1447198452,94616373.0,0.0001050029681437
19139,39.3128100483,-86.8376542268,997911601.0,4.248272087178592e-05
19141,46.2974982725,-117.907842238,2249624769.0,6.080569608095385e-06
19143,38.482169359,-100.906858956,1858536839.0,3.2213512664195297e-06
19145,34.7794159964,-85.9993005443,2791974032.0,5.398689180931465e-06
19147,37.8311453235,-83.823774583,463558849.0,1.908064104283769e-05
19149,39.6914804501,-83.8898867514,1071283002.0,2.354093171731292e-05
19151,29.583050959,-97.9485847382,1842136094.0,3.5865971149034987e-06
19153,48.162897037,-122.575262954,540043816.0,0.0009152609202361
19155,40.7532343253,-91.9499782974,1255646304.0,7.432666325118255e-05
19157,41.0580656247,-75.3395154572,1575379455.0,1.1667665172134672e-05
19159,35.9199743544,-93.2178669264,2126132564.0,2.2580906201669937e-06
19161,48.3000250033,-116.601061373,4489055950.0,2.1392025644055515e-06
19163,34.9036574214,-85.1382470065,419998844.0,0.0004124201827565
19165,43.2165580516,-112.398078523,5422897822.0,2.107729183764068e-06
19167,48.3436752481,-103.48018589,5380949615.0,6.512419276759944e-06
19169,44.4144805031,-98.2781096129,3260040834.0,3.013367163240876e-05
19171,47.0235840907,-103.376304933,2974571254.0,5.648208956973938e-06
19173,33.5908249244,-83.4923823005,899770619.0,6.770614500360786e-06
19175,46.3324239679,-111.495486653,3088195834.0,3.9366026811368335e-06
19177,37.2804061385,-113.504711207,6287037025.0,1.1243770271895289e-06
19179,33.9617197861,-84.0236132972,1115308546.0,3.136800137098564e-05
19181,48.5323201664,-117.274001478,3626653301.0,1.4411358258477214e-05
19183,38.0586888264,-79.7410619159,1370626056.0,1.6045222476056593e-05
19185,48.5424784918,-115.405080861,9356423252.0,6.8562524665916e-07
19187,31.4561406891,-105.386456079,11837605308.0,3.035580175638679e-06
19189,43.2927326789,-84.6049110538,1472098934.0,6.981188398849829e-06
19191,36.3683942057,-90.4173835629,1656214474.0,1.199240817647872e-05
19193,37.6096118283,-81.5491772356,1293620915.0,7.972814818010268e-05
19195,37.9407856984,-93.3207208702,1032908401.0,7.124542692145264e-06
19197,40.5871850985,-83.1609033358,1045858048.0,1.1871591965796108e-05
20001,36.6211012796,-88.2722011175,997224264.0,1.2433512147273624e-05
20003,41.3366123482,-95.542393077,2461811904.0,3.228922561908288e-06
20005,33.7902830104,-84.4669897339,1364208323.0,1.1739409392241337e-05
20007,30.9655385978,-95.928410107,1207103453.0,3.610295363805906e-06
20009,43.7180195308,-98.5615628976,1834902865.0,1.398330150844252e-05
20011,47.7401606201,-103.3952782,7148712746.0,2.019244654651564e-06
20013,45.4905020909,-102.475635949,7434457143.0,1.2754125577182037e-06
20015,31.4076037932,-88.2078768076,2797720322.0,2.3945209774259915e-05
20017,43.6739283199,-93.947999339,1845309105.0,1.4013912319583986e-06
20019,30.2249615668,-102.07648647,6107081791.0,5.288941773729062e-07
20021,37.5571191153,-79.8123170828,1401900525.0,1.4038799222220136e-05
20023,32.5554592715,-84.2504642348,975613091.0,2.6649908903282643e-06
20025,41.8145746206,-79.2741433707,2289908286.0,8.572395724323782e-07
20027,33.7293704444,-113.981607439,11645512187.0,6.891066593840661e-07
20029,42.2454540023,-85.5311845383,1455523647.0,5.93738206714274e-06
20031,38.0443048231,-100.736990786,3372157850.0,2.419222457216823e-06
20033,40.1245363517,-89.3675209057,1600757857.0,1.0557499328269737e-06
20035,41.0305845373,-92.4094498846,1118453196.0,3.0960616075703895e-05
20037,36.422718944,-99.265080664,3218800597.0,1.2032432215930771e-05
20039,45.2326671224,-123.308162692,1854169185.0,1.49716650587093e-06
20041,18.2510736121,-66.1273464876,77919491.0,0.0002344214491852
20043,36.7204000351,-77.1061007631,1551909771.0,4.830177720428825e-06
20045,41.1461539274,-82.5984082765,1272964850.0,9.62556036013092e-05
20047,34.1634980417,-93.6563416658,1555611456.0,1.767793615425779e-06
20049,39.0182904955,-108.466440182,8621849401.0,2.907728821741223e-07
20051,39.1993345198,-95.0379114409,1200213586.0,2.3888248170521875e-05
20053,38.7282893735,-93.2850962929,1766953612.0,3.414917040844194e-06
20055,37.7516108062,-108.517265273,2763958510.0,1.2994768145054393e-05
20057,47.5776534848,-95.3790237804,2586947430.0,1.2792683614757493e-05
20059,37.0216059108,-122.009787403,1152794691.0,2.2296251189102675e-05
20061,30.2663768834,-98.3998650256,1836953627.0,1.753882053768361e-05
20063,39.2045833383,-78.2625471123,1070102010.0,2.449299202792825e-06
